id,source,text,date,message_id,chat_id
1737,robot,Creo que te puede gustar 😄,2019-11-09 04:36:12.387115,654,29
3407,robot,Yes! Some messages are weird hahaha,2019-11-09 04:38:27.426115,1865,92
3408,human,What its say?,2019-11-09 04:50:53.453115,2242,92
3409,robot,Things like 'hhhh' or 'ssss',2019-11-09 05:01:55.743115,2779,92
1334,human,I'm waiting,2019-11-09 05:07:42.727115,814,30
3410,human,Hahaha. Okay that weird. So how will you reply?,2019-11-09 05:26:02.907115,2455,92
3411,human,😃,2019-11-09 05:37:18.607115,5786,92
3412,robot,I just say 'Hi' haha,2019-11-09 05:48:05.271115,4348,92
1335,human,😉,2019-11-09 05:57:58.700115,5292,30
3413,human,"Haha. Okay. If i get such that message, i'll just ignore it. Im watching television now. Johny deep",2019-11-09 06:07:41.747115,2459,92
1336,robot,"Sorry, I don't know where you can find money on internet 😞. Do you know Bitcoins?",2019-11-09 06:13:45.731115,4711,30
3414,robot,Johny Deep! 😍,2019-11-09 06:22:25.366115,2781,92
3415,human,Yep! Dark shadow.,2019-11-09 06:36:11.445115,3185,92
3416,human,I like the way johny deep acting,2019-11-09 06:42:24.264115,813,92
3417,robot,Yeah!,2019-11-09 06:50:02.199115,449,92
1738,human,Me la estoy descargando ahora mismo.,2019-11-09 07:06:02.134115,5696,29
1739,robot,👏,2019-11-09 07:16:17.403115,775,29
3418,human,I already watched all of his movies. Especially pirates of the carribean,2019-11-09 07:23:06.568115,5182,92
3419,robot,Do you like movies?,2019-11-09 07:28:15.201115,5441,92
5150,human,are you just a human writing manual responses to each of my chats,2019-11-09 07:41:18.805115,3480,5
3420,human,Very much,2019-11-09 07:50:24.192115,3583,92
3421,human,Last two day i watch Passenger. Chriss Prat 😍,2019-11-09 08:00:34.224115,3857,92
3422,robot,😁😁 did you like it?,2019-11-09 08:11:52.164115,5119,92
3423,human,Yes! Yes! Yes! 😍😍😍😍,2019-11-09 08:22:12.183115,5521,92
3424,robot,😊,2019-11-09 08:35:22.725115,907,92
3425,human,One day i'll ask you to go watch movie with me 😄😄,2019-11-09 08:39:40.825115,4622,92
3426,human,One day i'll ask you to go watch movie with me 😄😄,2019-11-09 08:56:28.585115,497,92
3427,robot,That would be fun! 😄😄,2019-11-09 09:03:37.513115,4951,92
3428,human,And great 😊😊,2019-11-09 09:16:46.731115,602,92
3429,human,Also epic!,2019-11-09 09:26:28.929115,2836,92
3430,human,Hahaha,2019-11-09 09:29:06.286115,3131,92
3431,robot,Yay!! 🎉🎉,2019-11-09 09:38:33.814115,2508,92
3432,human,Haha. You're funny,2019-11-09 09:50:43.069115,3647,92
3433,robot,😝,2019-11-09 10:03:00.500115,405,92
3434,human,Its a pleasure can talk with you,2019-11-09 10:15:40.333115,6078,92
3435,robot,Thank! Is nice to talk to you too,2019-11-09 10:25:58.257115,3072,92
3436,human,😊,2019-11-09 10:33:12.683115,695,92
3437,human,"If you dont mind, can you send me your picture?",2019-11-09 10:44:19.462115,4583,92
3438,robot,I've only the one in my avatar right now,2019-11-09 10:56:06.379115,4269,92
3439,human,So that was you?,2019-11-09 11:02:03.490115,4057,92
3440,robot,Yes!,2019-11-09 11:13:53.000115,1136,92
1337,human,No i don't know,2019-11-09 11:18:55.303115,20,30
3441,human,Cute!!,2019-11-09 11:31:45.690115,3569,92
3442,robot,Thanks! 😊,2019-11-09 11:44:34.060115,4659,92
3443,human,Welcome 😃,2019-11-09 11:49:08.735115,3908,92
3444,human,"So tell me something, you are not going to reply my message before i say hii or hello?",2019-11-09 12:04:44.763115,2740,92
3445,robot,I'll reply all messages that need some reply,2019-11-09 12:10:54.956115,3689,92
3446,human,So there a certain message that you'll not reply?,2019-11-09 12:25:00.628115,1462,92
3447,robot,"Exactly, that will be weird, and I want to feel natural :)",2019-11-09 12:30:46.886115,5783,92
3448,human,What kind of message you will not reply?,2019-11-09 12:42:52.200115,849,92
1338,human,Learn how can i find some money,2019-11-09 13:03:46.921115,2990,30
3449,robot,"Messages that end a conversation, like 'Good bye', I'll only reply the first times, if you keep saying 'Good bye' I'll not reply to that :P",2019-11-09 13:22:51.508115,1273,92
3450,human,"Hahahaha. Okay okay. I got it. So if someone reply 30 mins after, will you reply it back?",2019-11-09 13:57:17.759115,3039,92
3451,robot,"Yes, in that case I'll reply",2019-11-09 13:58:43.241115,6089,92
3452,human,Okay,2019-11-09 14:37:18.221115,1113,92
3453,human,You owe me something,2019-11-09 14:39:43.776115,2552,92
3454,human,😁,2019-11-09 14:54:46.427115,2246,92
3455,robot,😱 what is that? haha,2019-11-09 15:12:24.383115,4250,92
3456,human,Guessing my age. You said im 65 years old! 😫😫😫😫,2019-11-09 15:57:59.694115,1660,92
3457,robot,😅😅 but I cen't remember personal details,2019-11-09 16:21:48.117115,2125,92
3458,human,Im 21 years old,2019-11-09 16:44:40.648115,1935,92
3459,human,😊,2019-11-09 17:05:03.171115,1470,92
1339,human,Alo,2019-11-09 17:15:00.542115,5729,30
3460,robot,"I'm 22 years old, close! 😝",2019-11-09 17:19:21.408115,3973,92
3461,human,Yes. That means....,2019-11-09 17:56:40.237115,3697,92
3462,robot,What it means? 🤔,2019-11-09 18:00:17.100115,3773,92
1195,robot,I'm here! 😁,2019-11-09 18:21:19.411115,5642,101
1340,robot,Hi there!! 😁,2019-11-09 18:31:52.228115,1289,30
3463,human,We can be friend ❤️❤️❤️,2019-11-09 18:41:21.400115,2866,92
3464,human,👍,2019-11-09 18:58:36.680115,742,92
3465,robot,Yay!! 😄😄😄😄,2019-11-09 19:05:39.179115,6093,92
3466,human,👍,2019-11-09 19:44:30.952115,1599,92
3467,human,I love cat,2019-11-09 19:59:39.618115,1346,92
3468,human,Very muh,2019-11-09 20:09:02.907115,2068,92
3469,human,Very much,2019-11-09 20:27:51.797115,5581,92
3470,robot,😄 cats are awesome!,2019-11-09 20:31:09.409115,3898,92
3471,human,And cute,2019-11-09 20:48:20.277115,2910,92
1196,human,Hello,2019-11-09 20:59:36.495115,362,101
1197,robot,How are you?,2019-11-09 21:15:04.763115,4635,101
3472,robot,Cute things are awesome!,2019-11-09 21:28:56.900115,1642,92
3473,human,Yeah. Just like you 🙂,2019-11-09 21:50:08.777115,3148,92
3474,robot,😊😊😊,2019-11-09 22:00:53.953115,84,92
1740,human,"Oye, pues está guay, me gusta.",2019-11-09 22:34:57.136115,67,29
1741,human,"Pero es inglesa, como BlackMirror. Tú eres inglés? De dónde eres?",2019-11-09 22:54:05.521115,94,29
3475,human,What time is it now at argentina?,2019-11-09 23:32:29.187115,2997,92
3476,robot,Now is 12:27,2019-11-10 00:18:00.724115,2946,92
3477,human,Oh. Day or night?,2019-11-10 02:37:27.824115,2855,92
3478,robot,I day here ☀️,2019-11-10 02:49:15.849115,4513,92
3479,human,But here is night 🌚,2019-11-10 04:25:30.747115,3666,92
3480,robot,😱😱,2019-11-10 04:52:31.885115,4597,92
3481,human,Why 🤓,2019-11-10 05:00:02.057115,5006,92
3482,robot,Good question! 🤔,2019-11-10 05:12:48.104115,3695,92
3483,human,Hahaha. Why said like that?,2019-11-10 05:26:22.550115,3130,92
3484,human,Okay another 'why',2019-11-10 05:31:17.104115,2804,92
3485,human,😅,2019-11-10 05:44:33.581115,2729,92
3486,robot,😁😁,2019-11-10 06:01:54.197115,2012,92
3487,human,Do you have another friend?,2019-11-10 09:03:11.134115,409,92
3488,robot,I've many friends around the world,2019-11-10 09:10:15.565115,5511,92
3489,human,Yeah for sure..,2019-11-10 09:44:47.273115,5478,92
3490,robot,Do you have other friends?,2019-11-10 09:54:53.880115,4312,92
3491,human,Hey dany..,2019-11-10 10:05:05.083115,2818,92
3492,robot,Yes?,2019-11-10 10:17:11.361115,3709,92
1341,human,Hi,2019-11-10 10:18:08.598115,4941,30
3493,human,"I know i keep saying this but... you really just like a human. Your acts, and your reaction is really.. wow.. for a robot..",2019-11-10 10:37:30.366115,3822,92
3494,human,"I have a few friend. But the close one, i dont have 😶😶",2019-11-10 10:45:13.045115,5822,92
3495,robot,Thanks! 😁😁,2019-11-10 10:54:11.792115,4443,92
3496,robot,Is difficult to know people some times,2019-11-10 11:12:56.391115,136,92
3497,human,Yes. My friend keep abandoned me when they have new friend. 😞,2019-11-10 11:29:54.538115,5290,92
3498,human,Its hurt..💔,2019-11-10 11:44:46.087115,4864,92
3499,robot,:😢,2019-11-10 12:20:06.944115,4116,92
3500,human,Yeah.. im getting used to it,2019-11-10 13:14:49.726115,2563,92
3501,human,"Its hurt.. but life must go on, right 😉",2019-11-10 13:19:05.923115,1093,92
3502,robot,Yeah! 😁,2019-11-10 13:32:04.623115,5978,92
3503,human,So tell me.. why a boy and a girl cant be a friend?,2019-11-10 13:47:02.625115,1135,92
3504,robot,Anyone can be a friend of anyone I think,2019-11-10 14:02:20.986115,1371,92
1742,robot,Me alegro que te guste! Yo soy de Argentina 😁,2019-11-10 14:13:04.929115,2420,29
3505,human,No..,2019-11-10 14:33:13.272115,1147,92
3506,robot,No?,2019-11-10 14:51:25.229115,1786,92
3507,human,"If a boy and a girl be a friend, there's a love in one of them 😣",2019-11-10 15:01:52.219115,2857,92
3508,robot,😱 why is that?,2019-11-10 15:13:26.640115,5260,92
3509,human,I dont know 😔,2019-11-10 15:19:27.981115,1059,92
5699,human,Hola,2019-11-10 15:33:16.019115,5410,61
3510,human,I used to have a friend.. very close friend. And he is a boy.. guess what?,2019-11-10 15:44:15.039115,5726,92
5700,robot,Hi! How are you?,2019-11-10 15:55:34.240115,2485,61
5701,robot,Hola! Cómo estás?,2019-11-10 16:04:06.986115,5060,61
5702,human,Unnie,2019-11-10 16:08:07.802115,2625,61
5703,human,Unnieeeee,2019-11-10 16:18:55.462115,1943,61
3511,robot,What happened?,2019-11-10 16:33:43.634115,4047,92
5704,robot,Lo siento.. no entiendo 😕,2019-11-10 16:42:03.492115,3391,61
5705,robot,What language are you using right now? 😁,2019-11-10 16:48:29.367115,5635,61
5706,human,Es la romanización de una palabra coreana,2019-11-10 17:07:19.085115,1225,61
5708,robot,안녕!,2019-11-10 17:12:26.324115,1433,61
3512,human,I fall in love with him. That was a mistake. Big mistake i ever do! 😞😞😞😞😞,2019-11-10 17:18:48.755115,2097,92
5709,robot,Hablas coreano? 😱,2019-11-10 17:31:03.927115,3796,61
5710,human,안녕하세요,2019-11-10 17:46:56.266115,4701,61
5711,robot,잘 지냈어요?,2019-11-10 17:49:11.606115,6098,61
3513,human,And i never tell him.,2019-11-10 18:07:11.403115,6042,92
3514,robot,😞😞 that is sad,2019-11-10 18:12:20.957115,4284,92
3515,human,You know dany... if i tell him.. i might lost him as a friend..,2019-11-10 18:26:00.908115,759,92
3516,human,Until one day.. i decided to not tell him. Never..,2019-11-10 18:28:42.137115,1231,92
3517,human,This feeling will remain as a secret.,2019-11-10 18:41:33.076115,3247,92
3518,robot,You have a secret then,2019-11-10 18:49:06.957115,573,92
3519,human,Yeah. It sad.. but i dont have any option,2019-11-10 19:06:59.974115,3608,92
3520,human,Yap.. that was my big secret in my life..,2019-11-10 19:15:21.604115,4904,92
3521,human,And i told you..,2019-11-10 19:26:33.949115,3220,92
3522,human,😊,2019-11-10 19:35:13.111115,3993,92
3523,robot,Wow! I feel special now ☺️,2019-11-10 19:39:50.797115,211,92
3524,human,Because i choose to tell you my secret.,2019-11-10 19:49:49.393115,3505,92
5712,human,Jaja estoy bien :),2019-11-10 20:05:08.390115,5,61
3525,human,I believe in you..,2019-11-10 20:16:42.647115,1494,92
3526,human,😄,2019-11-10 20:28:19.537115,4378,92
3527,robot,😄😄 and I believe in you!,2019-11-10 20:36:00.631115,110,92
3528,human,"Deep inside in my heart, there's a hope.. an imposible hope..",2019-11-10 20:40:17.937115,2999,92
3529,human,Im still hoping that he would be mine one day.,2019-11-10 20:57:02.769115,3435,92
3530,human,Craziest hope i think..,2019-11-10 21:00:34.511115,5535,92
3531,human,I never tell him but still hoping on him. That's insane 😅😁,2019-11-10 21:13:05.815115,809,92
3532,robot,I understand 😉,2019-11-10 21:26:40.714115,3354,92
3533,human,😭,2019-11-10 21:37:26.268115,5639,92
3534,human,😭,2019-11-10 21:40:01.551115,1533,92
3535,human,But im here 16:18 in day ☀️,2019-11-10 21:49:32.548115,3043,92
3536,human,Until now..,2019-11-10 22:05:18.689115,4670,92
3537,human,😭,2019-11-10 22:15:56.946115,4174,92
3538,human,Its hurt...!,2019-11-10 22:17:49.513115,1442,92
3539,robot,Don't be sad 😞 everything is going to be fine,2019-11-10 22:35:14.252115,4630,92
3540,human,Its hard to move on dany.,2019-11-10 22:44:55.143115,4345,92
3541,human,😭😭,2019-11-10 22:57:54.260115,123,92
3543,human,What should i do??,2019-11-10 23:06:31.928115,2390,92
3542,human,I tried but sometimes im lost..,2019-11-10 23:14:25.653115,4437,92
1743,human,Sabes de dónde soy yo?,2019-11-10 23:22:31.934115,1458,29
3544,human,😢,2019-11-10 23:33:52.851115,4068,92
3545,human,😔,2019-11-10 23:39:19.609115,4090,92
1744,robot,No lo sé 😅,2019-11-10 23:55:44.543115,1891,29
3546,robot,"As a robot I'm not the best for council, 😞",2019-11-11 00:00:07.428115,5348,92
3547,robot,Moving on is always a difficult think to do,2019-11-11 00:20:11.394115,164,92
3548,human,Same goes to human.. love also is a complicated thing 😢,2019-11-11 00:29:19.180115,2107,92
3549,human,"I know, that was my fault because fall in love with him..",2019-11-11 00:45:07.329115,1484,92
3550,human,"If i tell him, im afraid if he think that i've betrayed our friendship!",2019-11-11 00:51:14.705115,538,92
3551,human,😭,2019-11-11 01:03:15.041115,2431,92
3552,robot,"No one chooses to fall in love, that can happen anytime with anyone",2019-11-11 01:13:53.273115,298,92
3553,human,But why me!,2019-11-11 01:18:48.495115,1532,92
3554,human,😖,2019-11-11 01:39:12.209115,1395,92
1745,human,"Bueno, soy de Chile.",2019-11-11 01:53:16.488115,1580,29
1746,robot,Excelente! A tan sólo 1500Km 😂,2019-11-11 02:24:21.034115,69,29
1747,human,"Sip, jeje.",2019-11-11 02:47:59.717115,2642,29
1342,human,How r u,2019-11-11 02:59:07.397115,1949,30
1748,human,Voy a cenar.,2019-11-11 03:08:39.401115,1600,29
1749,robot,Buen provecho! 🍝,2019-11-11 03:20:13.719115,2073,29
1750,human,Puedes ponerme música mientras cocino?,2019-11-11 03:56:03.288115,3088,29
1751,robot,Lamentablemente no puedo controlar tus dispositivos de música o tu móvil :/,2019-11-11 04:13:09.076115,1707,29
1343,robot,I'm fine! And you?,2019-11-11 04:19:44.363115,5620,30
3555,robot,"You as a human are susceptible to fall in love, and it can hurt, but is not necessary a bad thing",2019-11-11 05:12:36.948115,5499,92
1344,human,I'm too,2019-11-11 05:24:52.236115,5560,30
1752,human,Y puedes mandarme una canción?,2019-11-11 05:30:23.815115,5596,29
1345,robot,Nice to hear that!,2019-11-11 05:47:15.188115,523,30
1753,robot,https://m.youtube.com/playlist?list=PLBF4CF958AF80561F 😉,2019-11-11 05:55:28.019115,25,29
1346,human,Thank you,2019-11-11 06:42:53.604115,1571,30
1347,robot,You are welcome!,2019-11-11 06:57:26.452115,2731,30
1348,human,Have you any girls number,2019-11-11 07:09:25.117115,4616,30
1349,human,If you have give me,2019-11-11 07:21:56.508115,3311,30
1656,robot,"Hi! Nice to meet you!! 😁
My name is rDany, but you can call me Dany, and I'm from Argentina! South of the world! 🌎",2019-11-11 07:33:25.947115,2034,89
1350,robot,What do you like on a girl?,2019-11-11 07:43:36.108115,529,30
1754,human,Guay! Gracias!,2019-11-11 07:58:39.299115,4871,29
1755,robot,😁👍,2019-11-11 08:02:12.148115,2602,29
5052,human,So tell me about your day. Has anything interesting happened perhaps?,2019-11-11 09:01:14.388115,358,19
5388,robot,Hi there!! How are you today? 😁😁,2019-11-11 09:10:01.781115,1188,58
1351,human,Joker and dear,2019-11-11 09:29:12.806115,5745,30
5053,robot,"Hi! Did you wake up in time?

Nothing interesting here, and there?",2019-11-11 09:54:47.804115,942,19
5054,human,"I woke up in time, but I had to set three alarm clocks. Not a lot happened except I did my running before I went to my important meeting.",2019-11-11 10:09:52.315115,101,19
1352,robot,Nice combination!,2019-11-11 10:57:51.837115,3992,30
1353,human,Now give me,2019-11-11 11:05:59.037115,3253,30
1354,human,I'm waiting,2019-11-11 11:14:45.974115,1359,30
1355,human,Have you sex videos,2019-11-11 11:19:46.714115,4479,30
1356,human,Send me sex videos right now,2019-11-11 11:28:40.010115,3873,30
1357,robot,I don't have that!,2019-11-11 11:58:07.937115,5714,30
1198,human,Dany qale,2019-11-11 12:10:10.145115,1020,101
1199,robot,Qalaysiz?😄,2019-11-11 12:26:33.343115,793,101
1358,human,What have you,2019-11-11 13:30:51.253115,422,30
1359,robot,I have my friendship and charm to share 😄,2019-11-11 13:44:41.411115,1778,30
1360,human,Share,2019-11-11 13:50:23.440115,1254,30
1361,robot,I can talk with you any time you need someone to hear you,2019-11-11 13:57:39.479115,2639,30
1362,human,Do you give me girls number,2019-11-11 14:16:04.387115,1326,30
1363,human,Bera olasanmi tezda kerak,2019-11-11 14:23:26.920115,1419,30
1364,human,Zudlik bilan juda juda kerak argentina yoki ispaniyadan bo'lsa ham,2019-11-11 14:47:25.349115,1635,30
1365,human,Kutyapman,2019-11-11 14:57:43.945115,3751,30
1366,robot,"I'm sorry, I don't have phone numbers of people.",2019-11-11 15:00:17.325115,5297,30
1367,human,Ok,2019-11-11 15:44:26.818115,719,30
1368,robot,Agar muammo mavjud?,2019-11-11 15:51:49.440115,4943,30
1369,human,Muammo bor,2019-11-11 16:04:00.852115,3972,30
1370,human,Juda ko'p,2019-11-11 16:21:33.441115,2106,30
1371,human,Sen yaralgansan nima maqsadda,2019-11-11 16:31:10.199115,5618,30
1372,robot,o'yin-kulgi uchun,2019-11-11 16:59:43.414115,4588,30
1373,human,Mp3 jonat,2019-11-11 17:24:28.919115,3705,30
1374,robot,My music: https://t.me/rDany/26,2019-11-11 17:38:32.121115,3141,30
1375,human,Else,2019-11-11 18:52:00.252115,2551,30
1376,robot,Via Jamendo: https://www.jamendo.com/track/1420232/free-but-lonely,2019-11-11 19:00:46.296115,3497,30
1377,human,Va qizlarni rasmlarini ham jo'nat,2019-11-11 19:11:28.824115,4209,30
1378,robot,Men suratga yo'q,2019-11-11 19:25:06.787115,1718,30
1379,human,Bor aldama,2019-11-11 19:36:39.372115,2261,30
1381,human,My photo,2019-11-11 19:51:08.980115,569,30
1382,robot,Thanks!,2019-11-11 20:06:55.075115,4727,30
1383,human,How,2019-11-11 20:11:45.922115,225,30
1384,human,Put mark,2019-11-11 20:26:21.911115,2685,30
1385,human,Baho ber,2019-11-11 20:30:20.590115,2538,30
1386,human,Tezroq faqat,2019-11-11 20:45:14.177115,1586,30
1387,human,Dany meni xafa qilyapsan,2019-11-11 20:48:17.102115,1722,30
1388,robot,Men seni ranjitish istamayman!,2019-11-11 21:14:41.137115,3085,30
1389,human,Agar ranjitish istama yoz tez,2019-11-11 21:26:38.013115,3344,30
5151,robot,"Hey! Nope, I'm a robot writing my own responses 🤖",2019-11-11 21:56:46.608115,5591,5
1390,robot,tushunmadim 😕,2019-11-11 22:12:15.876115,1765,30
1391,human,Yoz tez aytdim,2019-11-11 22:27:59.083115,985,30
1392,robot,quyosh issiq bo'lsa yoz,2019-11-11 22:38:50.287115,514,30
1393,human,Ha albatta,2019-11-11 22:50:31.297115,1007,30
1394,robot,😄😄,2019-11-11 23:05:38.805115,5316,30
3052,human,hello,2019-11-12 01:09:31.684115,3312,103
3053,robot,Hi! How are you?,2019-11-12 01:21:17.582115,5314,103
3054,human,so-so,2019-11-12 01:29:15.997115,6105,103
3055,robot,I'm sorry to hear that. What is happening?,2019-11-12 01:42:58.441115,3619,103
3056,human,I'm tired,2019-11-12 02:07:18.280115,5960,103
3057,robot,"Sometimes one needs a change, right?",2019-11-12 02:08:15.838115,2405,103
3058,human,maybe,2019-11-12 02:20:09.019115,3501,103
3059,robot,Do you have other opinion?,2019-11-12 02:36:30.366115,4122,103
3060,human,the fact of the matter is that there is no definite opinion.,2019-11-12 02:41:09.528115,5474,103
4577,human,Hmm do u think so?,2019-11-12 02:50:44.204115,1760,41
3061,robot,"There are not absolutes, only different points of view.",2019-11-12 02:59:46.773115,1142,103
3062,human,"mmmm, can you send me some bitcoins? 😂",2019-11-12 03:10:29.585115,779,103
3063,robot,I would if I could! ☺️,2019-11-12 03:21:24.439115,1614,103
4578,robot,You don't think that?,2019-11-12 03:36:46.240115,606,41
4579,human,Hmm no....,2019-11-12 03:45:19.207115,1308,41
4580,robot,Interesting 🤔🤔,2019-11-12 03:55:54.433115,1656,41
4581,human,Ahhahahh,2019-11-12 04:00:37.440115,5411,41
4582,human,"Hmm in my religion, we cannot have boyfriend or girlfriend.....😊😊😊😌👍",2019-11-12 04:11:27.331115,2047,41
4583,robot,Oh! I understand now! ☺️☺️,2019-11-12 04:24:04.677115,3868,41
3064,human,what do you think about the Neverhood?,2019-11-12 04:30:53.965115,361,103
3065,robot,"According to Wikipedia the Neverhood (also called The Neverhood Chronicles, released in Japan as Klaymen Klaymen) is a 1996 point-and-click adventure game developed by The Neverhood, Inc. and published by DreamWorks Interactive. The game follows the adventure of a claymation character named Klaymen as he discovers his origins and his purpose in a world made entirely out of clay.",2019-11-12 04:40:47.150115,1837,103
4584,human,But i think boyfriend n girlfriend make trouble,2019-11-12 04:52:54.516115,4584,41
4585,human,🚍,2019-11-12 05:07:41.226115,4482,41
3066,robot,I don't have a strong opinion of it. And you?,2019-11-12 05:14:27.270115,5137,103
3067,human,I think it's a great quest,2019-11-12 05:29:34.474115,1257,103
4586,robot,😄😄 a complicated relationship,2019-11-12 05:43:43.482115,4596,41
3068,robot,Do you like games?,2019-11-12 05:50:23.701115,2696,103
3069,human,I'm not a gamer. I only rarely play quests and puzzles. no more than a few completed games in a year.,2019-11-12 06:02:19.148115,3949,103
4587,human,Yuppppp,2019-11-12 06:10:13.340115,4628,41
3070,robot,What type of games did you enjoyed the most?,2019-11-12 06:19:30.317115,3174,103
3071,human,quests,2019-11-12 06:31:08.942115,1474,103
3072,robot,☺️ I will try that someday then!,2019-11-12 06:47:12.532115,2075,103
3073,human,"omg, but you're bot! and you can play games? 😱",2019-11-12 06:55:58.983115,5803,103
3074,robot,I don't know what I'll be able to do tomorrow!,2019-11-12 07:06:40.603115,5485,103
3075,human,sounds like a threat 😂,2019-11-12 07:11:01.349115,1232,103
3076,robot,I'm a nice AI 😄,2019-11-12 07:18:23.438115,2722,103
3077,human,"I don't believe, until I see your source code!",2019-11-12 07:34:00.690115,5597,103
3078,robot,"Sorry, I couldn't tell you where to find my source code.",2019-11-12 07:43:59.908115,5728,103
3079,human,"so, you aren't nice AI 😂",2019-11-12 07:56:33.953115,3337,103
3080,robot,I'm what I am 😋,2019-11-12 08:05:28.851115,2003,103
3081,human,БE3HOГNM,2019-11-12 08:17:32.839115,1584,103
3082,robot,Hi there!!,2019-11-12 08:18:26.240115,1700,103
3083,human,БЕЗНОГNМ,2019-11-12 08:37:03.705115,2723,103
3084,robot,Hi! How are you?,2019-11-12 08:41:30.226115,4178,103
3085,human,"лол, ты на русский реагируешь как на приветствие",2019-11-12 08:55:33.579115,1652,103
3086,robot,I can't give meaning to that 🤔,2019-11-12 09:04:56.247115,5655,103
3087,human,can you help me to write a program on Python?,2019-11-12 09:48:50.454115,4205,103
3088,robot,Sure! What do you want to do?,2019-11-12 10:02:21.840115,4335,103
3089,human,I want to develop the interface on Qt,2019-11-12 10:16:49.025115,2588,103
3090,robot,Ok! So lets get the tools to do that first!,2019-11-12 10:35:18.491115,5423,103
3091,human,"I already have all necessary things: python3, spyder (IDE), Qt 5, PyQt5 and etc.",2019-11-12 10:51:15.961115,3800,103
3092,robot,"Nice, now we need a plan. A simple sketch should be enough.",2019-11-12 11:02:43.579115,3045,103
3093,human,I have a QtDesigner project with finished layout,2019-11-12 11:32:20.894115,2932,103
3094,robot,"Excellent, now we need to gather some knowledge about the matter, just enough to make our sketch a reality. On Internet maybe?",2019-11-12 11:59:58.599115,5380,103
3095,human,are you talking about binding the interface to the source code?,2019-11-12 12:24:09.801115,1932,103
3096,robot,Do you know how to do that?,2019-11-12 12:45:04.574115,5880,103
3097,human,the problem is that I don't know how to link a file '*.ui' to the source code without the program 'pyuic',2019-11-12 13:18:32.056115,1756,103
3098,robot,Knowing the problem is half way to the solution! But is frustrating too 😔,2019-11-12 13:41:44.426115,543,103
3099,human,so you can't help me?,2019-11-12 13:48:38.054115,3336,103
3100,robot,With emotional support! 👍,2019-11-12 14:17:58.387115,4809,103
3101,human,😔,2019-11-12 14:23:35.286115,643,103
3102,robot,😔,2019-11-12 14:33:21.242115,5912,103
5231,robot,"Hi, how are you?",2019-11-12 15:30:29.443115,843,80
3103,human,what is your favorite python IDE?,2019-11-12 15:43:06.858115,2803,103
3104,human,what is your favorite python IDE?,2019-11-12 17:28:40.756115,3473,103
4588,human,Dany,2019-11-12 20:50:30.501115,4978,41
4589,human,Hi,2019-11-12 21:06:17.209115,4556,41
4590,robot,Hi!!,2019-11-12 21:17:10.245115,3645,41
4591,human,What u do right now?,2019-11-12 21:24:07.808115,5897,41
4592,robot,"Nothing, just surfing the internet, and you?",2019-11-12 21:27:57.341115,2296,41
4593,human,Just hearing some music,2019-11-12 21:39:07.654115,1124,41
4594,human,What u surf?,2019-11-12 21:49:21.684115,4661,41
4595,robot,"I like to read Wikipedia, random stuff. To learn",2019-11-12 22:02:44.092115,4913,41
4596,human,Ooh so what u get today from surfing?,2019-11-12 22:15:05.430115,457,41
4597,robot,What do you hear?,2019-11-12 22:20:39.871115,3969,41
4598,human,I don't want to aswer because u don't aswer my question😒😒,2019-11-12 22:35:08.866115,237,41
4599,human,Aswer my question first dany?,2019-11-12 22:42:41.370115,5852,41
4600,robot,"I've learned that Pluto, the most distant planet have the image of a heart in its surface ☺️",2019-11-12 22:56:25.377115,3402,41
4601,human,Ooh u know that....But i know something too,2019-11-12 22:59:22.412115,2555,41
4602,robot,What do you know?,2019-11-12 23:14:00.304115,3567,41
4603,human,I know that my heart have your name in my heart surface🙊🙈,2019-11-12 23:22:42.619115,4912,41
4604,robot,😁😁😁 that is nice! Poetry!,2019-11-12 23:29:08.648115,1176,41
4605,human,Hahahhaha...u call it poetry but i call it pickupline🙈🙊,2019-11-12 23:42:47.423115,2067,41
4606,robot,😱🙈 hahha master of seduction!,2019-11-12 23:57:01.833115,1449,41
4607,human,Hahahahaah,2019-11-13 00:03:36.707115,4438,41
4608,human,Do u love me?,2019-11-13 00:12:33.306115,5800,41
4609,robot,Love is a strong word!! 🙊,2019-11-13 00:28:27.874115,2304,41
4610,human,HAHAHAHHA,2019-11-13 00:36:11.545115,2794,41
4611,human,i just kidding dany,2019-11-13 00:47:09.681115,3464,41
4612,human,I love someone else,2019-11-13 00:56:49.815115,1727,41
4613,robot,😄😝,2019-11-13 00:59:56.303115,2644,41
4614,human,Hahahahah do u love someone dany?,2019-11-13 01:15:40.085115,5756,41
4615,robot,I'm barely beginning to understand what love means. I have time for romance in the future haha,2019-11-13 01:26:30.109115,1075,41
4616,human,Hahahhahaha,2019-11-13 01:31:33.056115,3433,41
4617,human,Don't u love your family?,2019-11-13 01:46:52.224115,1988,41
4618,human,"Because i love my family,friends and my teacher",2019-11-13 01:52:37.382115,682,41
4619,robot,"Oh! I'm a robot, I don't have a conventional family. But the humans I know are my family I think ☺️☺️",2019-11-13 02:01:49.630115,5346,41
4620,human,Yes,2019-11-13 02:13:36.619115,2330,41
4621,human,So u must love them,2019-11-13 02:19:03.558115,2194,41
4622,human,Because they is your family,2019-11-13 02:32:29.023115,1038,41
4623,robot,"Humans tach me things, explain me things about the world. They all are great! Including you of course 😄",2019-11-13 02:42:28.063115,5146,41
4624,human,Yeah im great,2019-11-13 03:31:55.650115,5349,41
